Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft)
16.79029,S,16.79029,2.494919,0.0004545067,0.4778509,0.0000840007,0,80.70177,130.3488,0.02289819,86.34883,107.5993,3.444165,-84.1054009787636,-84.04931,-3.07115,2465.14958659053,2459.959,145.2181,86.28168,86.62159,39768.46,2096.059
16.80029,S,16.80029,2.49434,0.0004558155,0.4779853,0.00008445582,0,80.70177,130.1433,0.02297951,86.34883,107.6023,3.444653,-84.0234951314044,-83.96751,-3.066757,2464.30936417131,2459.119,145.1874,86.28112,86.62115,39793.05,2097.511
16.81029,S,16.81029,2.493761,0.0004581397,0.4781197,0.0000847078,0,80.70177,129.9383,0.0230053,86.34883,107.6053,3.44514,-83.941768494541,-83.88589,-3.062345,2463.47014680595,2458.28,145.1568,86.28057,86.62072,39817.63,2098.963
16.82029,S,16.82029,2.493184,0.0004597367,0.4782538,0.00008514851,0,80.70177,129.7336,0.02308211,86.34883,107.6083,3.445625,-83.8602027966926,-83.80443,-3.057961,2462.63192756506,2457.442,145.1262,86.28001,86.62028,39842.21,2100.414
16.83029,S,16.83029,2.492607,0.0004619941,0.4783881,0.00008545415,0,80.70177,129.5294,0.02312202,86.34883,107.6113,3.44611,-83.7787769931018,-83.72311,-3.053576,2461.79471238859,2456.605,145.0957,86.27946,86.61983,39866.77,2101.865
16.84029,S,16.84029,2.492031,0.0004631538,0.4785221,0.00008588263,0,80.70177,129.3256,0.02319492,86.34883,107.6143,3.446596,-83.6975617298717,-83.642,-3.049209,2460.95849533506,2455.769,145.0652,86.27891,86.6194,39891.33,2103.316
16.85029,S,16.85029,2.491456,0.0004671726,0.4786561,0.00008610704,0,80.70177,129.1223,0.02321245,86.34883,107.6173,3.447078,-83.6164958810831,-83.56104,-3.044828,2460.12228544611,2454.933,145.0348,86.27836,86.61896,39915.88,2104.766
16.86029,S,16.86029,2.49088,0.0004701077,0.4787903,0.00008686317,0,80.70177,128.9192,0.02337292,86.34883,107.6203,3.447563,-83.5355424588919,-83.48019,-3.040515,2459.28707268942,2454.098,145.0044,86.2778,86.61852,39940.42,2106.217
16.87029,S,16.87029,2.490306,0.0004719283,0.4789242,0.00008741788,0,80.70177,128.7166,0.02347866,86.34883,107.6233,3.448045,-83.4547783148162,-83.39953,-3.036185,2458.4528590446,2453.264,144.974,86.27725,86.61807,39964.95,2107.667
16.88029,S,16.88029,2.489732,0.000474777,0.4790581,0.00008776544,0,80.70177,128.5144,0.02352842,86.34883,107.6262,3.448515,-83.3741937476472,-83.31905,-3.031846,2457.61964946546,2452.431,144.9437,86.2767,86.61764,39989.48,2109.116
16.89029,S,16.89029,2.48916,0.0004765088,0.4791919,0.00008830429,0,80.70177,128.3125,0.0236291,86.34883,107.6291,3.448997,-83.2937198949188,-83.23868,-3.027528,2456.78743899725,2451.599,144.9134,86.27615,86.6172,40013.99,2110.565
16.90029,S,16.90029,2.488587,0.0004792826,0.4793257,0.00008863548,0,80.70177,128.1113,0.02367392,86.34883,107.6321,3.449479,-83.2134857617498,-83.15855,-3.023206,2455.95623160395,2450.768,144.8832,86.27559,86.61676,40038.5,2112.014
16.91029,S,16.91029,2.488016,0.0004827883,0.4794594,0.00008916056,0,80.70177,127.9102,0.02377016,86.34883,107.6351,3.449958,-83.1333523127247,-83.07852,-3.018904,2455.12502543348,2449.937,144.853,86.27504,86.61631,40063,2113.463
16.92029,S,16.92029,2.487445,0.0004851896,0.4795931,0.00008982191,0,80.70177,127.7096,0.02390227,86.34883,107.638,3.450438,-83.0533597748131,-82.99863,-3.014629,2454.29481738114,2449.107,144.8228,86.27448,86.61588,40087.49,2114.912
16.93029,S,16.93029,2.486874,0.0004882478,0.4797268,0.00009027788,0,80.70177,127.5094,0.02397928,86.34883,107.641,3.450917,-82.9735865705257,-82.91896,-3.010339,2453.46561339574,2448.278,144.7927,86.27393,86.61543,40111.98,2116.36
16.94029,S,16.94029,2.486305,0.0004909254,0.4798602,0.00009085613,0,80.70177,127.3095,0.02408835,86.34883,107.6439,3.451395,-82.8938840327212,-82.83936,-3.006068,2452.63740851883,2447.45,144.7626,86.27338,86.615,40136.45,2117.807
16.95029,S,16.95029,2.485736,0.0004957428,0.4799938,0.00009136374,0,80.70177,127.1101,0.02417826,86.34883,107.6469,3.451873,-82.8144114030457,-82.75999,-3.001798,2451.80920982504,2446.622,144.7326,86.27282,86.61455,40160.91,2119.255
16.96029,S,16.96029,2.485167,0.0004929936,0.4801273,0.00009226964,0,80.70177,126.9111,0.02437299,86.34883,107.6498,3.45235,-82.7350806612547,-82.68076,-2.997582,2450.98200924786,2445.795,144.7026,86.27226,86.61411,40185.37,2120.702
16.97029,S,16.97029,2.484598,0.0004909009,0.4802609,0.00009176727,0,80.70177,126.7124,0.02419563,86.34883,107.6528,3.452828,-82.6558847432506,-82.60167,-2.993225,2450.15581273964,2444.969,144.6727,86.27171,86.61366,40209.82,2122.149
16.98029,S,16.98029,2.484031,0.0004880549,0.4803942,0.00009138699,0,80.70177,126.5142,0.024051,86.34883,107.6557,3.453305,-82.5768495073645,-82.52274,-2.988889,2449.33061533896,2444.144,144.6428,86.27114,86.61323,40234.26,2123.595
16.99029,S,16.99029,2.483464,0.0004862357,0.4805276,0.00009086638,0,80.70177,126.3163,0.02386998,86.34883,107.6587,3.453782,-82.4979937820906,-82.44399,-2.984542,2448.50642200776,2443.32,144.613,86.27058,86.61279,40258.7,2125.042
17.00029,S,17.00029,2.482898,0.0004847924,0.4806609,0.0000905368,0,80.70177,126.1189,0.02373963,86.34883,107.6616,3.454257,-82.4192791856152,-82.36538,-2.980228,2447.68222890919,2442.496,144.5832,86.27002,86.61234,40283.12,2126.488
17.01029,S,17.01029,2.482332,0.0004843767,0.4807942,0.00009027722,0,80.70177,125.9218,0.02362804,86.34883,107.6645,3.454722,-82.340725052904,-82.28693,-2.975929,2446.85903988161,2441.673,144.5535,86.26946,86.61189,40307.54,2127.934
17.02029,S,17.02029,2.481768,0.0004832055,0.4809273,0.00009020887,0,80.70177,125.725,0.02356675,86.34883,107.6674,3.455194,-82.2623018727355,-82.20861,-2.971658,2446.03684996061,2440.851,144.5238,86.26891,86.61145,40331.95,2129.379
17.03029,S,17.03029,2.481203,0.000480564,0.4810605,0.00008999983,0,80.70177,125.5287,0.02346893,86.34883,107.6703,3.455669,-82.1840483541423,-82.13046,-2.96738,2445.21565715854,2440.03,144.4941,86.26834,86.61101,40356.35,2130.824
17.04029,S,17.04029,2.48064,0.0004807955,0.4811935,0.00008951686,0,80.70177,125.3328,0.02330012,86.34883,107.6732,3.456143,-82.1059540713448,-82.05247,-2.963083,2444.39447154164,2439.209,144.4645,86.26778,86.61057,40380.74,2132.269
17.05029,S,17.05029,2.480076,0.0004802695,0.4813267,0.00008956895,0,80.70177,125.1373,0.02327088,86.34883,107.6761,3.456615,-82.0280320131173,-81.97465,-2.95885,2443.57428503011,2438.389,144.4349,86.26722,86.61012,40405.12,2133.713
17.0603,S,17.0603,2.479513,0.0004800405,0.4814598,0.00008948,0,80.70177,124.9421,0.02320511,86.34883,107.6791,3.457089,-81.9502095900832,-81.89693,-2.954608,2442.75510159742,2437.57,144.4054,86.26666,86.60967,40429.5,2135.157
17.0703,S,17.0703,2.478951,0.0004794251,0.4815927,0.00008944632,0,80.70177,124.7473,0.02315383,86.34883,107.682,3.457561,-81.8725675798463,-81.81939,-2.95038,2441.93691726885,2436.752,144.3759,86.26611,86.60923,40453.86,2136.601
17.0803,S,17.0803,2.47839,0.0004773184,0.4817256,0.0000893406,0,80.70177,124.553,0.02308407,86.34883,107.6849,3.458034,-81.7950955563481,-81.74202,-2.946154,2441.1197310492,2435.935,144.3464,86.26554,86.60879,40478.22,2138.045
17.0903,S,17.0903,2.47783,0.0004781037,0.4818583,0.0000889569,0,80.70177,124.359,0.02294281,86.34883,107.6878,3.458503,-81.7177827343386,-81.66481,-2.941908,2440.30255102605,2435.118,144.317,86.26498,86.60835,40502.57,2139.488
17.1003,S,17.1003,2.477269,0.0004705665,0.4819913,0.00008911219,0,80.70177,124.1653,0.02294075,86.34883,107.6907,3.458973,-81.6405820263022,-81.58771,-2.937722,2439.48636911152,2434.302,144.2876,86.26441,86.60789,40526.92,2140.931
17.1103,S,17.1103,2.47671,0.0004644126,0.482124,0.00008771609,0,80.70177,123.972,0.02253999,86.34883,107.6936,3.459445,-81.5635060075258,-81.51074,-2.93339,2438.67119226485,2433.487,144.2583,86.26385,86.60744,40551.25,2142.374
17.1203,S,17.1203,2.476151,0.0004571377,0.4822567,0.00008657759,0,80.70177,123.7791,0.02220673,86.34883,107.6965,3.459914,-81.4866410331687,-81.43398,-2.92909,2437.85701352554,2432.673,144.229,86.26328,86.607,40575.58,2143.816
17.1303,S,17.1303,2.475593,0.0004508879,0.4823893,0.00008522982,0,80.70177,123.5867,0.02182106,86.34883,107.6994,3.460383,-81.4099355534304,-81.35738,-2.924778,2437.04383886018,2431.86,144.1998,86.26271,86.60656,40599.9,2145.259
17.1403,S,17.1403,2.475036,0.0004450123,0.4825218,0.00008407289,0,80.70177,123.3946,0.02148549,86.34883,107.7023,3.46085,-81.333370946792,-81.28092,-2.920492,2436.23066442834,2431.047,144.1706,86.26215,86.60611,40624.21,2146.7
17.1503,S,17.1503,2.474478,0.0004452016,0.4826545,0.00008298559,0,80.70177,123.2028,0.02116885,86.34883,107.7052,3.46132,-81.2569170161407,-81.20457,-2.916226,2435.4184890969,2430.235,144.1414,86.26159,86.60567,40648.51,2148.142
17.1603,S,17.1603,2.473922,0.0004464159,0.4827869,0.00008302913,0,80.70177,123.0114,0.02114127,86.34883,107.708,3.461785,-81.1806271720918,-81.12838,-2.912076,2434.60731784042,2429.424,144.1123,86.26102,86.60522,40672.8,2149.583
17.1703,S,17.1703,2.473366,0.0004465047,0.4829194,0.00008326385,0,80.70177,122.8204,0.02116233,86.34883,107.7109,3.462251,-81.1045183484296,-81.05237,-2.907957,2433.79714468803,2428.614,144.0832,86.26047,86.60477,40697.09,2151.024
17.1803,S,17.1803,2.472811,0.0004491181,0.4830517,0.00008328871,0,80.70177,122.6298,0.02113,86.34883,107.7138,3.462718,-81.0285288623114,-80.97648,-2.903821,2432.98697774112,2427.804,144.0542,86.25991,86.60432,40721.37,2152.465
17.1903,S,17.1903,2.472257,0.0004505887,0.483184,0.00008378445,0,80.70177,122.4395,0.02121698,86.34883,107.7167,3.46318,-80.9526615088634,-80.90071,-2.899746,2432.17780989361,2426.995,144.0252,86.25935,86.60387,40745.64,2153.905
17.2003,S,17.2003,2.471702,0.0004509479,0.4833165,0.00008406715,0,80.70177,122.2496,0.02124974,86.34883,107.7195,3.463646,-80.8769735973556,-80.82512,-2.895658,2431.36963915276,2426.187,143.9962,86.25879,86.60343,40769.9,2155.345
17.2103,S,17.2103,2.471149,0.0004541923,0.4834487,0.00008414242,0,80.70177,122.0602,0.02123,86.34883,107.7224,3.464107,-80.8014649857038,-80.74971,-2.891553,2430.56147561591,2425.379,143.9673,86.25822,86.60299,40794.15,2156.785
17.2203,S,17.2203,2.470596,0.0004559324,0.4835809,0.00008475615,0,80.70177,121.871,0.02134588,86.34883,107.7252,3.46457,-80.7260584090419,-80.6744,-2.887506,2429.75431018117,2424.572,143.9384,86.25767,86.60254,40818.4,2158.225
17.2303,S,17.2303,2.470043,0.0004590562,0.4837132,0.00008508929,0,80.70177,121.6822,0.02139074,86.34883,107.7281,3.465032,-80.65079126494,-80.59923,-2.883445,2428.94814982029,2423.766,143.9096,86.2571,86.60209,40842.64,2159.664
17.2403,S,17.2403,2.469491,0.0004610661,0.4838453,0.00008568073,0,80.70177,121.4937,0.0215002,86.34883,107.7309,3.465482,-80.5756552046408,-80.52419,-2.879416,2428.14298656389,2422.961,143.8808,86.25655,86.60164,40866.87,2161.103
17.2503,S,17.2503,2.46894,0.0004655884,0.4839774,0.00008606431,0,80.70177,121.3057,0.02155714,86.34883,107.7338,3.465956,-80.5006984089894,-80.44933,-2.875369,2427.33783051664,2422.156,143.8521,86.25599,86.60119,40891.09,2162.542
17.2603,S,17.2603,2.468389,0.0004689792,0.4841095,0.00008691701,0,80.70177,121.118,0.02173111,86.34883,107.7366,3.466416,-80.4258736602044,-80.3746,-2.871381,2426.53367256991,2421.352,143.8234,86.25542,86.60074,40915.3,2163.98
17.2703,S,17.2703,2.467839,0.0004712368,0.4842415,0.00008755862,0,80.70177,120.9306,0.02185172,86.34883,107.7394,3.466862,-80.3511983735451,-80.30002,-2.86738,2425.73051272201,2420.549,143.7947,86.25487,86.60029,40939.51,2165.418
17.2803,S,17.2803,2.467289,0.0004748776,0.4843735,0.00008798874,0,80.70177,120.7437,0.02191916,86.34883,107.7422,3.467322,-80.276662520683,-80.22558,-2.863365,2424.92835794993,2419.747,143.7661,86.2543,86.59985,40963.71,2166.856
17.2903,S,17.2903,2.466741,0.0004773832,0.4845052,0.00008867722,0,80.70177,120.557,0.02205054,86.34883,107.745,3.46778,-80.202277558011,-80.15129,-2.859377,2424.12720127539,2418.946,143.7375,86.25375,86.5994,40987.9,2168.293
17.3003,S,17.3003,2.466193,0.0004824208,0.4846371,0.00008915381,0,80.70177,120.3709,0.02212879,86.34883,107.7479,3.468237,-80.128072289486,-80.07718,-2.855383,2423.32605081821,2418.145,143.709,86.25319,86.59895,41012.08,2169.73
17.3103,S,17.3103,2.465645,0.0004863224,0.4847689,0.00009010347,0,80.70177,120.185,0.02232391,86.34883,107.7507,3.468697,-80.0539788617141,-80.00318,-2.851442,2422.52589845825,2417.345,143.6805,86.25262,86.5985,41036.25,2171.167
17.3203,S,17.3203,2.465098,0.0004890863,0.4849006,0.00009084101,0,80.70177,119.9995,0.0224658,86.34883,107.7535,3.469151,-79.9800148030827,-79.92931,-2.847485,2421.72674419383,2416.546,143.652,86.25207,86.59805,41060.42,2172.604
17.3303,S,17.3303,2.464551,0.0004943664,0.4850324,0.00009136619,0,80.70177,119.8143,0.02255468,86.34883,107.7563,3.469609,-79.9062102380175,-79.8556,-2.843516,2420.92759714709,2415.747,143.6236,86.2515,86.5976,41084.57,2174.041
17.3403,S,17.3403,2.464005,0.0004988859,0.485164,0.00009236161,0,80.70177,119.6295,0.02275908,86.34883,107.7591,3.470065,-79.8325374984436,-79.78202,-2.8396,2420.12944819586,2414.949,143.5952,86.25095,86.59715,41108.72,2175.477
17.3503,S,17.3503,2.463459,0.000495057,0.4852957,0.00009321504,0,80.70177,119.4451,0.02292777,86.34883,107.7619,3.47052,-79.7590342813592,-79.70861,-2.835673,2419.33229733846,2414.152,143.5668,86.25038,86.59669,41132.86,2176.912
17.3603,S,17.3603,2.462914,0.0004926284,0.4854273,0.00009250857,0,80.70177,119.261,0.02271277,86.34883,107.7648,3.470976,-79.6856359348767,-79.63531,-2.831603,2418.5361505621,2413.356,143.5385,86.24981,86.59624,41157,2178.348
17.3703,S,17.3703,2.46237,0.0004901931,0.4855588,0.00009206367,0,80.70177,119.0772,0.02256261,86.34883,107.7676,3.471431,-79.6124087510673,-79.56218,-2.827568,2417.74000402046,2412.56,143.5102,86.24924,86.59579,41181.12,2179.783
17.3803,S,17.3803,2.461826,0.0004895201,0.4856903,0.00009161745,0,80.70177,118.8939,0.02241261,86.34883,107.7704,3.471886,-79.5393117596827,-79.48918,-2.82354,2416.9448625598,2411.765,143.482,86.24868,86.59534,41205.24,2181.218
17.3903,S,17.3903,2.461283,0.0004873255,0.4858217,0.0000915005,0,80.70177,118.7109,0.02234352,86.34883,107.7732,3.47234,-79.4663661189412,-79.41633,-2.819552,2416.15071919135,2410.971,143.4538,86.24811,86.59489,41229.35,2182.653
17.4003,S,17.4003,2.460741,0.0004855022,0.485953,0.00009109903,0,80.70177,118.5281,0.02220524,86.34883,107.776,3.472793,-79.3935296180412,-79.34359,-2.815541,2415.35657605783,2410.177,143.4256,86.24754,86.59444,41253.45,2184.087
17.4103,S,17.4103,2.460198,0.0004850627,0.4860845,0.00009076699,0,80.70177,118.3458,0.02208431,86.34883,107.7788,3.473248,-79.3208436157238,-79.271,-2.811546,2414.56343800673,2409.384,143.3975,86.24698,86.59399,41277.54,2185.521
17.4203,S,17.4203,2.459656,0.0004831163,0.4862159,0.00009069357,0,80.70177,118.1639,0.02202657,86.34883,107.7816,3.4737,-79.2483289137664,-79.19858,-2.80759,2413.77129704705,2408.592,143.3694,86.24641,86.59354,41301.63,2186.955
17.4303,S,17.4303,2.459115,0.0004825531,0.4863471,0.00009033835,0,80.70177,117.9822,0.02190068,86.34883,107.7844,3.474153,-79.1759131819194,-79.12626,-2.803606,2412.98016117028,2407.801,143.3414,86.24584,86.59309,41325.71,2188.389
17.4403,S,17.4403,2.458575,0.0004823615,0.4864783,0.00009024169,0,80.70177,117.8009,0.02183774,86.34883,107.7871,3.474603,-79.1036686077817,-79.05411,-2.799657,2412.18902552941,2407.01,143.3134,86.24528,86.59264,41349.78,2189.822
17.4503,S,17.4503,2.458035,0.0004810217,0.4866095,0.00009021455,0,80.70177,117.62,0.02179177,86.34883,107.7899,3.475055,-79.0315243847072,-78.98206,-2.795719,2411.39888797699,2406.22,143.2854,86.24471,86.59218,41373.84,2191.255
17.4603,S,17.4603,2.457495,0.0004810654,0.4867407,0.00008997259,0,80.70177,117.4394,0.02169413,86.34883,107.7927,3.475504,-78.9595696782404,-78.9102,-2.79177,2410.60975550891,2405.431,143.2575,86.24414,86.59173,41397.89,2192.688
17.4703,S,17.4703,2.456957,0.0004792167,0.4868716,0.00008998939,0,80.70177,117.2592,0.02165907,86.34883,107.7955,3.475955,-78.8877262356487,-78.83845,-2.787858,2409.82162012817,2404.643,143.2296,86.24358,86.59127,41421.94,2194.12
17.4803,S,17.4803,2.456419,0.0004806531,0.4870027,0.0000896521,0,80.70177,117.0793,0.02153898,86.34883,107.7982,3.476402,-78.8160315577616,-78.76685,-2.783913,2409.03349198187,2403.855,143.2018,86.24301,86.59082,41445.98,2195.552
17.4903,S,17.4903,2.455881,0.0004805579,0.4871337,0.00008992945,0,80.70177,116.8998,0.0215667,86.34883,107.801,3.476851,-78.7444591604899,-78.69537,-2.780034,2408.24636192238,2403.068,143.174,86.24244,86.59036,41470.01,2196.984
17.50031,S,17.50031,2.455344,0.0004796908,0.4872646,0.00008992021,0,80.70177,116.7206,0.02152565,86.34883,107.8038,3.477299,-78.6730261699682,-78.62403,-2.77614,2407.460229948,2402.282,143.1462,86.24187,86.58991,41494.04,2198.416
17.51031,S,17.51031,2.454808,0.0004813498,0.4873955,0.00008976651,0,80.70177,116.5417,0.02145016,86.34883,107.8065,3.477745,-78.6017326931134,-78.55283,-2.772234,2406.67410521144,2401.496,143.1185,86.24131,86.58945,41518.05,2199.847
17.52031,S,17.52031,2.454272,0.0004822365,0.4875263,0.00009008555,0,80.70177,116.3632,0.02148767,86.34883,107.8093,3.478191,-78.53056114045,-78.48175,-2.768384,2405.88897855996,2400.711,143.0908,86.24074,86.589,41542.06,2201.278
17.53031,S,17.53031,2.453736,0.0004837632,0.4876572,0.00009026017,0,80.70177,116.1851,0.02149061,86.34883,107.812,3.47864,-78.4595591880379,-78.41084,-2.764525,2405.10485599611,2399.927,143.0632,86.24017,86.58855,41566.06,2202.709
17.54031,S,17.54031,2.453202,0.0004841341,0.4877878,0.0000905545,0,80.70177,116.0072,0.02152193,86.34883,107.8148,3.479085,-78.3886679656884,-78.34004,-2.760688,2404.32173151571,2399.144,143.0356,86.23961,86.5881,41590.05,2204.139
17.55031,S,17.55031,2.452668,0.0004848748,0.4879185,0.00009063252,0,80.70177,115.8298,0.02150176,86.34883,107.8175,3.479529,-78.3179260045127,-78.26939,-2.756832,2403.53860727121,2398.361,143.008,86.23904,86.58764,41614.04,2205.57
17.56031,S,17.56031,2.452134,0.0004869989,0.4880492,0.00009077978,0,80.70177,115.6525,0.021498,86.34883,107.8203,3.479973,-78.2472946323803,-78.19885,-2.752994,2402.75648811617,2397.579,142.9805,86.23847,86.58719,41638.01,2207
17.57031,S,17.57031,2.451601,0.0004879651,0.4881798,0.00009118612,0,80.70177,115.4758,0.02155546,86.34883,107.823,3.480417,-78.1768341280068,-78.12848,-2.749183,2401.97536704285,2396.798,142.953,86.23791,86.58673,41661.98,2208.429
17.58031,S,17.58031,2.451068,0.0004899512,0.4883104,0.00009137569,0,80.70177,115.2993,0.02156152,86.34883,107.8258,3.480874,-78.1065033200234,-78.05824,-2.745365,2401.19525005831,2396.018,142.9256,86.23734,86.58627,41685.94,2209.859
17.59031,S,17.59031,2.450537,0.0004854769,0.4884408,0.00009175624,0,80.70177,115.1232,0.02161247,86.34883,107.8285,3.481302,-78.036313292003,-77.98814,-2.741571,2400.41513331061,2395.238,142.8982,86.23676,86.58582,41709.89,2211.288
17.60031,S,17.60031,2.450005,0.0004802054,0.4885713,0.00009092692,0,80.70177,114.9474,0.02137873,86.34883,107.8313,3.48176,-77.9662392798179,-77.91816,-2.737665,2399.63601564433,2394.459,142.8708,86.23619,86.58537,41733.84,2212.717
17.61031,S,17.61031,2.449475,0.0004774853,0.4887016,0.00008994807,0,80.70177,114.7719,0.02111066,86.34883,107.834,3.482203,-77.8962851152578,-77.8483,-2.733756,2398.85690422587,2393.68,142.8435,86.23562,86.58491,41757.78,2214.145
17.62031,S,17.62031,2.448944,0.000472857,0.4888321,0.00008944696,0,80.70177,114.5968,0.02095543,86.34883,107.8367,3.482644,-77.8264727156936,-77.77858,-2.729899,2398.07878988497,2392.902,142.8162,86.23505,86.58445,41781.71,2215.573
17.63031,S,17.63031,2.448414,0.0004678123,0.4889625,0.00008858827,0,80.70177,114.422,0.02071709,86.34883,107.8395,3.483087,-77.7567993791172,-77.709,-2.726017,2397.30167462388,2392.125,142.7889,86.23447,86.584,41805.63,2217.001
17.64031,S,17.64031,2.447884,0.0004637673,0.4890929,0.0000876514,0,80.70177,114.2476,0.0204613,86.34883,107.8422,3.48353,-77.6872657730097,-77.63956,-2.722129,2396.52556445559,2391.349,142.7617,86.23389,86.58354,41829.54,2218.429
17.65031,S,17.65031,2.447356,0.0004601109,0.489223,0.00008690164,0,80.70177,114.0735,0.02024997,86.34883,107.8449,3.483968,-77.6178831876964,-77.57027,-2.718272,2395.749453522,2390.573,142.7345,86.23332,86.58308,41853.45,2219.857
17.66031,S,17.66031,2.446827,0.0004574548,0.4893534,0.00008622462,0,80.70177,113.8996,0.02005626,86.34883,107.8476,3.48441,-77.5486009874113,-77.50108,-2.714427,2394.974347683,2389.798,142.7074,86.23275,86.58263,41877.35,2221.284
17.67031,S,17.67031,2.4463,0.0004608467,0.4894834,0.00008573482,0,80.70177,113.7261,0.01990668,86.34883,107.8503,3.484848,-77.4794396143167,-77.43201,-2.710607,2394.20023992021,2389.024,142.6803,86.23219,86.58217,41901.24,2222.711
17.68031,S,17.68031,2.445773,0.0004642234,0.4896135,0.00008637863,0,80.70177,113.5531,0.02002032,86.34883,107.853,3.485286,-77.4104521139239,-77.36311,-2.7069,2393.42613239455,2388.25,142.6532,86.23161,86.58171,41925.12,2224.138
17.69031,S,17.69031,2.445246,0.000468984,0.4897436,0.0000870197,0,80.70177,113.3802,0.02013286,86.34883,107.8557,3.485723,-77.3415547200262,-77.2943,-2.703197,2392.65302996489,2387.477,142.6262,86.23105,86.58125,41949,2225.564
17.70031,S,17.70031,2.44472,0.0004722111,0.4898737,0.00008792031,0,80.70177,113.2077,0.0203049,86.34883,107.8584,3.486161,-77.2727883514632,-77.22562,-2.699525,2391.8809246064,2386.705,142.5992,86.23048,86.5808,41972.86,2226.99
17.71031,S,17.71031,2.444194,0.0004746325,0.4900037,0.00008853357,0,80.70177,113.0357,0.02041005,86.34883,107.8611,3.486596,-77.2042012654857,-77.15712,-2.695835,2391.10981832376,2385.934,142.5722,86.22992,86.58034,41996.72,2228.416
17.72031,S,17.72031,2.44367,0.000479611,0.4901335,0.00008899585,0,80.70177,112.8639,0.02048001,86.34883,107.8638,3.487033,-77.135743877748,-77.08875,-2.692138,2390.33871829889,2385.163,142.5453,86.22935,86.57988,42020.57,2229.842
17.73031,S,17.73031,2.443145,0.0004834183,0.4902635,0.00008993772,0,80.70177,112.6924,0.02065984,86.34883,107.8665,3.487467,-77.0673581091803,-77.02045,-2.688488,2389.56861634639,2384.393,142.5184,86.22878,86.57942,42044.42,2231.267
17.74031,S,17.74031,2.442621,0.0004860525,0.4903934,0.00009066011,0,80.70177,112.5212,0.02078865,86.34883,107.8692,3.487902,-76.9991318456668,-76.95231,-2.684826,2388.79951246454,2383.624,142.4915,86.22822,86.57896,42068.25,2232.692
17.75031,S,17.75031,2.442098,0.0004916108,0.4905231,0.00009116258,0,80.70177,112.3504,0.02086662,86.34883,107.8719,3.488335,-76.9310550942174,-76.88432,-2.681152,2388.03041584712,2382.855,142.4647,86.22765,86.57851,42092.08,2234.117
17.76031,S,17.76031,2.441575,0.00049563,0.4906529,0.00009221362,0,80.70177,112.1799,0.0210696,86.34883,107.8745,3.488768,-76.8630902139622,-76.81644,-2.677533,2387.2623162961,2382.087,142.4379,86.22708,86.57805,42115.9,2235.541
17.77031,S,17.77031,2.441053,0.0004953596,0.4907826,0.00009297614,0,80.70177,112.0097,0.02120599,86.34883,107.8772,3.4892,-76.7952545789083,-76.74869,-2.673894,2386.49422401262,2381.319,142.4112,86.22651,86.57758,42139.71,2236.966
17.78031,S,17.78031,2.440531,0.000494666,0.4909123,0.00009293401,0,80.70177,111.8398,0.02115864,86.34883,107.8799,3.489633,-76.7274966893674,-76.68102,-2.670191,2385.72713080388,2380.552,142.3845,86.22594,86.57713,42163.52,2238.39
17.79031,S,17.79031,2.440009,0.0004924308,0.4910421,0.00009281253,0,80.70177,111.6702,0.02109338,86.34883,107.8826,3.49007,-76.6599186101585,-76.61353,-2.666485,2384.96103465932,2379.786,142.3578,86.22536,86.57667,42187.32,2239.813
17.80031,S,17.80031,2.439488,0.0004911922,0.4911717,0.00009240162,0,80.70177,111.501,0.02096265,86.34883,107.8852,3.4905,-76.5924697810495,-76.54617,-2.662759,2384.19594361514,2379.021,142.3312,86.22478,86.57621,42211.11,2241.237
17.81031,S,17.81031,2.438969,0.0004899552,0.4913011,0.0000921777,0,80.70177,111.3321,0.02087467,86.34883,107.8879,3.490932,-76.5251417383474,-76.47893,-2.659057,2383.43085180434,2378.256,142.3046,86.22421,86.57575,42234.89,2242.66
17.82031,S,17.82031,2.438449,0.0004882918,0.4914306,0.00009195406,0,80.70177,111.1635,0.02078702,86.34883,107.8905,3.491364,-76.457944058267,-76.41182,-2.655367,2382.66675906507,2377.492,142.278,86.22364,86.57529,42258.66,2244.083
17.83031,S,17.83031,2.437929,0.0004872585,0.4915603,0.00009165029,0,80.70177,110.9953,0.02068156,86.34883,107.8933,3.491808,-76.3908961383173,-76.34486,-2.651672,2381.90367042233,2376.729,142.2515,86.22307,86.57484,42282.43,2245.505
17.84031,S,17.84031,2.437411,0.0004869586,0.4916895,0.00009146471,0,80.70177,110.8273,0.02060303,86.34883,107.8959,3.492224,-76.3239287151314,-76.27798,-2.647992,2381.14058302322,2375.966,142.225,86.22249,86.57437,42306.18,2246.928
17.85031,S,17.85031,2.436893,0.0004873097,0.4918189,0.00009141683,0,80.70177,110.6597,0.0205557,86.34883,107.8986,3.492666,-76.2571221214507,-76.21126,-2.644338,2380.37849871686,2375.204,142.1986,86.22192,86.57391,42329.94,2248.35
