timestamp,pyros,servos,servos_deg,accelerometer,barofilteredalt,temp,gyro,gps_fix,lat,lon,gpsalt,gps_horiz_prec,gps_vert_prec,gps_num_sat,flight_time,yaw_gyro_int,pitch_gyro_int,roll_gyro_int,state,pktnum,rssi,armed_pyros,fired_pyros,badpackets,rxrssi,accel_integrated_velo,baro_max_alt,gps_max_alt,pyro_resistances,cell_voltages,total_current,converter_voltages,converter_currents,bms_protections_enabled,bms_protection_status,bms_temp,enabled_status,angleFromVertical,gnd_lat,gnd_lon,gnd_fix,gnd_alt
1775336060.208131,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.43133937109375, 9.668743984375, 1.299381125]",0.0,30.374086685180664,"[0.0, -8.392333983, 10.16235351396]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,274751,328.5845031738281,-248.7499237060547,0.0,state.GROUND_TESTING,4686,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[11.1, 1.2, 15.9, 10.8, 15.5, 15.9, 0, 0]","[4.069, 4.066, 4.061]",0.89,"[2.9936000000000003, 3.3104, 5.008, 7.356800000000001, 8.443200000000001, 27.824]","[0.008125, 0.265625, 0.660625, 0.00375, 0.00125, 0.145]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.01760765112215,0.0,0.0,False,0.0
1775336060.276497,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.35932178515625, 9.353092437499999, 1.1124418593749998]",0.0,30.426550064086914,"[0.0, -7.29370117068, -4.15039062432]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,274811,328.93304443359375,-248.77923583984375,0.0,state.GROUND_TESTING,4687,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[11.1, 1.3, 17.0, 10.8, 15.5, 17.0, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9968000000000004, 3.3120000000000003, 5.0048, 7.36, 8.4464, 27.824]","[0.001875, 0.226875, 0.82125, -0.005, -0.003125, 0.143125]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.06189943873444,0.0,0.0,False,0.0
1775336060.327714,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.39916130078124995, 9.73386626953125, 1.2580093203125]",0.0,30.409062271118163,"[0.0, -5.340576171, 5.73730468656]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,274871,328.86468505859375,-248.5357208251953,0.0,state.GROUND_TESTING,4688,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[11.1, 1.3, 15.9, 10.6, 16.5, 17.6, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9968000000000004, 3.3120000000000003, 5.0048, 7.36, 8.4464, 27.824]","[0.001875, 0.226875, 0.82125, -0.005, -0.003125, 0.143125]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.2527643897352,0.0,0.0,False,0.0
1775336060.37971,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.47424346484375, 9.7039866328125, 1.201314625]",0.0,30.404690322875975,"[0.0, 1.12915039044, 7.5988769518799995]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,274925,329.111328125,-248.66629028320312,0.0,state.GROUND_TESTING,4689,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[10.8, 1.3, 16.5, 10.6, 16.5, 17.0, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9952, 3.3088, 5.0064, 7.364800000000001, 8.448, 27.819200000000002]","[0.006875, 0.27875, 0.7837500000000001, 0.0, 0.00125, 0.14375000000000002]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.19188481335144,0.0,0.0,False,0.0
1775336060.429981,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.39149985546875, 9.438900625, 1.173733421875]",0.0,30.395946426391603,"[0.0, -8.6975097642, -12.32910156048]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,274985,328.8580322265625,-248.55093383789062,0.0,state.GROUND_TESTING,4690,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[10.8, 1.2, 16.5, 10.4, 15.5, 16.5, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9952, 3.3088, 5.0064, 7.364800000000001, 8.448, 27.819200000000002]","[0.006875, 0.27875, 0.7837500000000001, 0.0, 0.00125, 0.14375000000000002]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.23867911737516,0.0,0.0,False,0.0
1775336060.5024042,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.33710359375, 9.744592292968749, 1.2763967890624999]",0.0,30.404690322875975,"[0.0, 1.49536132788, 10.34545898268]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275045,329.0496826171875,-248.8298797607422,0.0,state.GROUND_TESTING,4691,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[10.4, 1.3, 16.5, 10.6, 15.9, 17.0, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.992, 3.3136, 5.0096, 7.3696, 8.4464, 27.822400000000002]","[0.02125, 0.27375, 0.716875, -0.0025, -0.00125, 0.14625]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.04218381579419,0.0,0.0,False,0.0
1775336060.553622,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.45279141796875, 9.68789759765625, 1.1936531796874998]",0.0,30.404690322875975,"[0.0, -7.53784179564, -1.89208984344]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275105,328.72222900390625,-248.5741424560547,0.0,state.GROUND_TESTING,4692,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[10.6, 1.3, 16.5, 11.1, 16.5, 16.5, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.992, 3.3136, 5.0096, 7.3696, 8.4464, 27.822400000000002]","[0.02125, 0.27375, 0.716875, -0.0025, -0.00125, 0.14625]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.19215196039667,0.0,0.0,False,0.0
1775336060.603074,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.42291178124999995, 9.619710734375, 1.198250046875]",0.0,30.43529396057129,"[0.0, -0.27465820308, 12.63427734168]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275159,329.0606994628906,-248.76351928710938,0.0,state.GROUND_TESTING,4693,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-22,0.0,0,0,"[11.1, 1.2, 16.5, 10.8, 15.9, 16.5, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9952, 3.3104, 5.008, 7.3712, 8.4528, 27.820800000000002]","[0.024375, 0.6743750000000001, 0.73875, 0.000625, 0.010625, 0.160625]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.10015424198852,0.0,0.0,False,0.0
1775336060.678826,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.36851551953124995, 9.7376969921875, 1.038891984375]",0.0,30.404690322875975,"[0.0, -1.0681152342, -6.92749023324]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275219,328.8687744140625,-248.40097045898438,0.0,state.GROUND_TESTING,4694,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-22,0.0,0,0,"[10.4, 1.3, 17.6, 10.8, 16.5, 16.5, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9952, 3.3104, 5.008, 7.3712, 8.4528, 27.820800000000002]","[0.024375, 0.6743750000000001, 0.73875, 0.000625, 0.010625, 0.160625]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.36659612447899,0.0,0.0,False,0.0
1775336060.727745,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.30415937890625, 9.556886882812499, 1.48708653515625]",0.0,30.422178115844726,"[0.0, -4.97436523356, 4.94384765544]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275279,329.4919128417969,-248.44674682617188,0.0,state.GROUND_TESTING,4695,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-22,0.0,0,0,"[11.1, 1.3, 15.9, 10.8, 16.5, 16.5, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9936000000000003, 3.3104, 5.0064, 7.368, 8.4512, 27.822400000000002]","[0.026875, 0.675625, 0.7325, 0.000625, 0.004375, 0.168125]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.45180184076429,0.0,0.0,False,0.0
1775336060.796478,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.5041231015625, 9.807416144531249, 1.0657070429687499]",0.0,30.430922012329102,"[0.0, -4.60815429612, 7.5988769518799995]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275339,329.5856018066406,-248.42417907714844,0.0,state.GROUND_TESTING,4696,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-22,0.0,0,0,"[11.1, 1.3, 15.9, 10.8, 16.5, 18.2, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9936000000000003, 3.3104, 5.0064, 7.368, 8.4512, 27.822400000000002]","[0.026875, 0.675625, 0.7325, 0.000625, 0.004375, 0.168125]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.4892808145039,0.0,0.0,False,0.0
1775336060.845512,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.4244440703125, 9.46878026171875, 1.4020444921875]",0.0,30.422178115844726,"[0.0, 5.6457519521999995, 3.5095214838]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275393,329.9557189941406,-248.52879333496094,0.0,state.GROUND_TESTING,4697,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[10.8, 1.2, 16.5, 10.8, 15.9, 17.0, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.992, 3.3088, 5.008, 7.3616, 8.4512, 27.816000000000003]","[0.003125, 0.260625, 0.6925, 0.0, 0.009375, 0.155]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.47270590002273,0.0,0.0,False,0.0
1775336060.895467,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.26585215234375, 9.702454343749999, 1.1484506523437499]",0.0,30.404690322875975,"[0.0, -9.918212889, -0.4577636718]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275453,330.18341064453125,-248.36769104003906,0.0,state.GROUND_TESTING,4698,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[10.8, 1.2, 17.0, 10.6, 15.9, 17.6, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.992, 3.3088, 5.008, 7.3616, 8.4512, 27.816000000000003]","[0.003125, 0.260625, 0.6925, 0.0, 0.009375, 0.155]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.65371029383425,0.0,0.0,False,0.0
1775336060.9611452,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.41141961328125, 9.617412300781249, 1.3683341328124998]",0.0,30.41780616760254,"[0.0, 2.71606445268, 0.85449218736]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275513,329.986572265625,-248.32315063476562,0.0,state.GROUND_TESTING,4699,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[10.8, 1.3, 16.5, 10.8, 15.9, 17.0, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9936000000000003, 3.3104, 5.0096, 7.3552, 8.4528, 27.820800000000002]","[0.008125, 0.264375, 0.8225, -0.00125, -0.001875, 0.145]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.65334843369493,0.0,0.0,False,0.0
1775336061.0286772,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.48267105468749993, 9.667977839843749, 0.9638098203125]",0.0,30.439665908813478,"[0.0, -6.5612792958, -9.36889648284]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275573,329.8113708496094,-248.4116668701172,0.0,state.GROUND_TESTING,4700,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[10.8, 1.3, 15.9, 10.6, 15.9, 16.5, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9936000000000003, 3.3104, 5.0096, 7.3584000000000005, 8.4496, 27.822400000000002]","[0.0025, 0.246875, 0.824375, -0.003125, -0.000625, 0.14250000000000002]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.5440628357466,0.0,0.0,False,0.0
1775336061.077062,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.39456443359375, 9.5691451953125, 1.2296619726562499]",0.0,30.430922012329102,"[0.0, 11.99340820116, 9.4604492172]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275627,329.6755676269531,-248.36825561523438,0.0,state.GROUND_TESTING,4701,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[11.1, 1.3, 15.9, 10.8, 15.9, 16.5, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9936000000000003, 3.3104, 5.0096, 7.3584000000000005, 8.4496, 27.822400000000002]","[0.0025, 0.246875, 0.824375, -0.003125, -0.000625, 0.14250000000000002]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.55425326158723,0.0,0.0,False,0.0
1775336061.149173,"[1, 1, 1, 1, 1, 1]","[1500, 1500, 1495, 1350]","[np.float64(0.0), np.float64(0.0), np.float64(-0.5), np.float64(-15.0)]","[-0.33557130468749996, 9.7407615703125, 1.1607089648437499]",0.0,30.400318374633787,"[0.0, -15.04516601316, -5.43212890536]",3,0.0,0.0,0.0,4294967.295,3750003.968,0,275687,329.71856689453125,-248.24862670898438,0.0,state.GROUND_TESTING,4702,-23,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,-23,0.0,0,0,"[10.8, 1.3, 15.9, 10.6, 16.5, 16.5, 0, 0]","[4.069, 4.067, 4.062]",0.778,"[2.9952, 3.3136, 5.008, 7.3632, 8.4512, 27.822400000000002]","[0.00875, 0.2475, 0.69625, -0.003125, -0.00375, 0.14125000000000001]",132,0,29.0,"[np.True_, np.True_, np.True_, np.True_, np.True_, np.True_]",108.66397924909111,0.0,0.0,False,0.0
