timestamp,pyrostat,servostat,accel,barometer,baro_alt_filtered,baro_vel_filtered,temp,gyro,magnetometer,heading,gps_fix_status,lat,lon,gpsalt,pdop,hdop,vdop,flight_time,last_rec,yaw_gyro_int,pitch_gyro_int,roll_gyro_int,batt_voltage,rocket_state,pktnum,rssi,armed_pyros,fired_pyros,badpackets,rxrssi,accel_integrated_velo,baro_max_alt,gps_max_alt
1762635424.0586195,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.65342109375, -0.689530078125, -0.49799394531249996]",6199064,3.743743896484375,0.496095210313797,8693528,"[-0.06103515624, 0.33569335932, 0.0]","[-197.5, 404.6875, 214.5625]",43.299598693847656,1,42.702579498291016,-77.19046783447266,-5.699981689453125,1.2200000286102295,0.6499999761581421,1.0299999713897705,136262,11,-4.725642681121826,3.2946574687957764,11.639226913452148,11.71625804901123,state.PRE_FLIGHT,2190,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635424.1122198,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[10.036493359375, -0.842758984375, -0.38307226562499996]",6199608,3.892059326171875,0.38355326652526855,8692824,"[-0.18310546872, -0.57983398428, -0.06103515624]","[-190.1875, 444.4375, 186.3125]",46.26174545288086,1,42.702579498291016,-77.19046783447266,-5.699981689453125,1.2200000286102295,0.6499999761581421,1.0299999713897705,136313,11,-4.735654830932617,3.291482448577881,11.634220123291016,11.784773826599121,state.PRE_FLIGHT,2191,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635424.1722546,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.4618849609375, -0.612915625, -0.612915625]",6199704,3.6422119140625,-0.9027810096740723,8693176,"[-0.24414062496, -0.54931640616, -0.12207031248]","[-187.75, 437.0625, 179.1875]",47.00802993774414,1,42.702579498291016,-77.19046783447266,-5.699981689453125,1.2200000286102295,0.6499999761581421,1.0299999713897705,136373,20,-4.753597259521484,3.2848923206329346,11.591256141662598,11.807613372802734,state.PRE_FLIGHT,2192,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635424.2214735,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.4618849609375, -0.5363011718749999, -0.6512228515624999]",6199512,3.526947021484375,-0.7144667506217957,8693240,"[-0.18310546872, -0.39672851556, -0.09155273436]","[-191.8125, 419.0625, 194.0]",45.347564697265625,1,42.702579498291016,-77.19046783447266,-5.699981689453125,1.2200000286102295,0.6499999761581421,1.0299999713897705,136425,11,-4.763246536254883,3.279271364212036,11.561076164245605,11.807613372802734,state.PRE_FLIGHT,2193,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635424.2722433,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.576806640625, -0.38307226562499996, -0.7278373046875]",6199672,3.52667236328125,-0.8815167546272278,8694136,"[0.03051757812, 0.18310546872, 0.09155273436]","[-196.25, 440.4375, 207.4375]",44.084327697753906,1,42.702579498291016,-77.19046783447266,-5.699981689453125,1.2200000286102295,0.6499999761581421,1.0299999713897705,136475,10,-4.765932559967041,3.280613899230957,11.544476509094238,11.807613372802734,state.PRE_FLIGHT,2194,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635424.3352106,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.576806640625, -0.49799394531249996, -0.5363011718749999]",6199352,3.382293701171875,-0.5501130223274231,8693560,"[0.1525878906, 1.15966796856, 0.21362304684]","[-206.3125, 395.0625, 242.0625]",41.10643005371094,1,42.702579498291016,-77.19046783447266,-5.699981689453125,1.2200000286102295,0.6499999761581421,1.0299999713897705,136536,20,-4.760196685791016,3.289032220840454,11.603279113769531,11.807613372802734,state.PRE_FLIGHT,2195,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635424.3882594,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.8449572265625, -0.8044517578125, -0.5746083984375]",6199704,3.62396240234375,-0.11788400262594223,8692920,"[0.06103515624, 0.70190429676, 0.21362304684]","[-210.25, 407.6875, 260.75]",39.5389289855957,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,136592,15,-4.754947185516357,3.301237106323242,11.670550346374512,11.921806335449219,state.PRE_FLIGHT,2196,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635424.4491892,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.6917283203125, -0.6512228515624999, -0.7661445312499999]",6199544,3.632354736328125,0.05436133220791817,8693624,"[-0.12207031248, 0.39672851556, 0.03051757812]","[-204.3125, 428.4375, 229.8125]",42.30704116821289,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,136652,19,-4.755068778991699,3.3086843490600586,11.692158699035645,11.784773826599121,state.PRE_FLIGHT,2197,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635424.5030491,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.6917283203125, -0.7278373046875, -0.8810662109374999]",6199800,3.8870849609375,0.5669717192649841,8693432,"[-0.27465820308, -0.21362304684, -0.12207031248]","[-194.75, 440.3125, 201.75]",44.66080856323242,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,136704,11,-4.7636213302612305,3.3066084384918213,11.686415672302246,11.830451965332031,state.PRE_FLIGHT,2198,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635424.5515192,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.3086560546875, -0.6512228515624999, -0.689530078125]",6199416,3.818817138671875,0.19736318290233612,8693112,"[-0.21362304684, -0.9155273436, -0.18310546872]","[-213.5625, 398.25, 266.0625]",39.4113655090332,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,136755,11,-4.7770490646362305,3.298429489135742,11.654800415039062,11.784773826599121,state.PRE_FLIGHT,2199,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635424.611933,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.6917283203125, -0.6512228515624999, -0.38307226562499996]",6199256,3.865325927734375,-0.05314790830016136,8693144,"[-0.09155273436, -0.57983398428, -0.09155273436]","[-211.6875, 412.5625, 258.0625]",40.02278518676758,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,136815,20,-4.789988994598389,3.289762496948242,11.609512329101562,11.784773826599121,state.PRE_FLIGHT,2200,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635424.6658478,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.6151138671875, -0.45968671875, -0.7661445312499999]",6199256,4.0909423828125,0.8717834949493408,8693464,"[-0.03051757812, 0.21362304684, 0.0]","[-204.5, 428.5, 232.9375]",41.948204040527344,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,136867,11,-4.793283939361572,3.288419246673584,11.605971336364746,11.807613372802734,state.PRE_FLIGHT,2201,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635424.7147624,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.8449572265625, -0.6512228515624999, -1.0726023437499999]",6199224,3.997528076171875,0.7649416327476501,8693400,"[0.06103515624, 0.85449218736, 0.21362304684]","[-207.8125, 397.875, 249.875]",40.41166687011719,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,136917,10,-4.790232181549072,3.295621633529663,11.631730079650879,11.761935234069824,state.PRE_FLIGHT,2202,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635424.7749124,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.2320416015625, -0.6512228515624999, -0.9959878906249999]",6199000,4.196868896484375,1.3323986530303955,8693720,"[0.09155273436, 1.09863281232, 0.27465820308]","[-195.0, 425.6875, 198.5]",45.16279983520508,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,136979,20,-4.785215377807617,3.3071024417877197,11.68798828125,11.784773826599121,state.PRE_FLIGHT,2203,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635424.8287466,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.65342109375, -0.689530078125, -0.842758984375]",6199768,4.26641845703125,1.7466470003128052,8692792,"[-0.03051757812, 0.24414062496, 0.21362304684]","[-211.25, 412.625, 256.25]",40.16334533691406,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137030,11,-4.782900333404541,3.3183417320251465,11.737189292907715,11.807613372802734,state.PRE_FLIGHT,2204,-46,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635424.8875,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.576806640625, -0.5363011718749999, -0.9959878906249999]",6198936,4.205535888671875,1.1654778718948364,8693272,"[-0.1525878906, -0.33569335932, 0.0]","[-201.5625, 433.25, 225.375]",42.47670364379883,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137090,19,-4.788760185241699,3.3206605911254883,11.74939250946045,11.784773826599121,state.PRE_FLIGHT,2205,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635424.9387627,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.576806640625, -0.38307226562499996, -0.7278373046875]",6199288,4.271392822265625,1.1989922523498535,8693560,"[-0.27465820308, -0.33569335932, -0.18310546872]","[-191.75, 442.625, 196.0]",45.04440689086914,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137142,11,-4.798886299133301,3.3146724700927734,11.729974746704102,11.784773826599121,state.PRE_FLIGHT,2206,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635424.9914594,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.730035546875, -0.26815058593749996, -0.689530078125]",6199192,3.9381103515625,-0.1700177639722824,8693816,"[-0.1525878906, -0.82397460924, -0.21362304684]","[-211.0, 399.8125, 265.5625]",39.12525939941406,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137193,11,-4.809628963470459,3.306492805480957,11.692864418029785,11.761935234069824,state.PRE_FLIGHT,2207,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635425.052454,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.6917283203125, -0.5746083984375, -0.45968671875]",6199672,3.79888916015625,-0.03993582725524902,8693048,"[-0.03051757812, -0.18310546872, 0.03051757812]","[-207.4375, 416.0, 248.875]",40.47400665283203,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137253,20,-4.816830635070801,3.3016107082366943,11.66064167022705,11.784773826599121,state.PRE_FLIGHT,2208,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.101238,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.34696328125, -0.229843359375, -0.612915625]",6199256,3.89691162109375,-0.012231494300067425,8692984,"[0.06103515624, 0.67138671864, 0.1525878906]","[-199.3125, 431.875, 220.375]",42.79673767089844,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137305,11,-4.816953182220459,3.3057503700256348,11.67480182647705,11.784773826599121,state.PRE_FLIGHT,2209,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.1541016,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.6151138671875, -0.49799394531249996, -0.9959878906249999]",6199416,3.83221435546875,-0.8981586694717407,8693496,"[0.06103515624, 1.03759765608, 0.24414062496]","[-211.375, 399.125, 257.4375]",40.049522399902344,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137355,10,-4.814023017883301,3.3161275386810303,11.734375,11.807613372802734,state.PRE_FLIGHT,2210,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.2163422,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.576806640625, -0.49799394531249996, -0.689530078125]",6199448,3.937835693359375,-0.11962401121854782,8693432,"[0.06103515624, 0.67138671864, 0.1525878906]","[-193.9375, 423.4375, 197.6875]",45.123783111572266,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137417,20,-4.810116767883301,3.3282065391540527,11.765998840332031,11.784773826599121,state.PRE_FLIGHT,2211,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-57,0.0,4.911468505859375,1.800018310546875
1762635425.265578,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.65342109375, -0.7278373046875, -0.842758984375]",6198968,3.874725341796875,-0.7842833995819092,8693752,"[-0.09155273436, 0.3051757812, 0.06103515624]","[-209.0625, 418.3125, 249.3125]",40.64515686035156,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137468,11,-4.812558650970459,3.334552764892578,11.802742958068848,11.921806335449219,state.PRE_FLIGHT,2212,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.31526,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.34696328125, -0.38307226562499996, -0.8044517578125]",6198936,3.6910400390625,-1.6546154022216797,8692920,"[-0.18310546872, -0.762939453, -0.09155273436]","[-206.9375, 402.5, 236.5]",41.85338592529297,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137519,10,-4.820616245269775,3.33076810836792,11.796882629394531,11.761935234069824,state.PRE_FLIGHT,2213,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.3701785,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.423577734375, -0.49799394531249996, -0.49799394531249996]",6198616,4.020965576171875,-0.27923583984375,8693176,"[-0.27465820308, -0.67138671864, -0.21362304684]","[-194.75, 425.0, 200.9375]",44.77640914916992,1,42.702579498291016,-77.19046783447266,-5.899993896484375,1.2200000286102295,0.6499999761581421,1.0299999713897705,137571,11,-4.83135986328125,3.323443651199341,11.759282112121582,11.784773826599121,state.PRE_FLIGHT,2214,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.4217079,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.576806640625, -0.0383072265625, -0.8810662109374999]",6198680,4.05523681640625,-0.4091414213180542,8693496,"[-0.1525878906, 0.03051757812, -0.06103515624]","[-186.25, 436.1875, 179.1875]",46.77873611450195,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,137625,9,-4.841125011444092,3.3178293704986572,11.735962867736816,11.807613372802734,state.PRE_FLIGHT,2215,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635425.4746096,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.5384994140625, -0.076614453125, -0.49799394531249996]",6199032,4.425628662109375,0.6373502016067505,8692920,"[0.0, -0.21362304684, 0.12207031248]","[-207.5, 423.0, 242.9375]",41.166927337646484,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,137676,11,-4.845028400421143,3.317704200744629,11.724501609802246,11.784773826599121,state.PRE_FLIGHT,2216,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635425.5230448,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.65342109375, -0.5363011718749999, -0.9193734375]",6199864,4.08453369140625,1.0054420232772827,8693656,"[0.09155273436, 0.88500976548, 0.24414062496]","[-197.9375, 436.75, 215.3125]",43.26308822631836,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,137727,11,-4.844662666320801,3.3252687454223633,11.743762969970703,11.807613372802734,state.PRE_FLIGHT,2217,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635425.5738947,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.6151138671875, -0.45968671875, -0.5746083984375]",6199000,4.159942626953125,0.783992350101471,8693720,"[0.06103515624, 1.25122070292, 0.27465820308]","[-212.4375, 398.1875, 261.875]",39.709075927734375,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,137777,10,-4.840756416320801,3.336132764816284,11.803088188171387,11.739096641540527,state.PRE_FLIGHT,2218,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.6370237,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.04050546875, -0.15322890625, -0.7661445312499999]",6198872,4.2132568359375,0.6782425045967102,8693656,"[-0.03051757812, 0.24414062496, 0.06103515624]","[-185.25, 433.0, 180.1875]",46.465576171875,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,137839,20,-4.8390278816223145,3.3448116779327393,11.842940330505371,11.784773826599121,state.PRE_FLIGHT,2219,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-59,0.0,4.911468505859375,1.800018310546875
1762635425.6887224,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.7683427734375, -0.45968671875, -0.8044517578125]",6199576,3.93170166015625,0.02857610210776329,8693304,"[-0.12207031248, 0.06103515624, -0.06103515624]","[-203.5, 425.0625, 235.625]",41.48222732543945,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,137890,11,-4.842201232910156,3.3454225063323975,11.852463722229004,11.784773826599121,state.PRE_FLIGHT,2220,-45,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.7487748,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.730035546875, -0.612915625, -0.6512228515624999]",6199928,4.00347900390625,0.4721427261829376,8693336,"[-0.21362304684, -0.4577636718, -0.1525878906]","[-194.125, 441.0625, 198.25]",45.070064544677734,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,137950,20,-4.853065013885498,3.3377323150634766,11.83537483215332,11.830451965332031,state.PRE_FLIGHT,2221,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.7972348,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.9215716796875, -0.45968671875, -0.45968671875]",6198424,3.84344482421875,0.17831245064735413,8693432,"[-0.24414062496, -0.73242187488, -0.09155273436]","[-187.875, 440.9375, 179.0625]",47.04698944091797,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,138002,11,-4.863556861877441,3.3321170806884766,11.803393363952637,11.784773826599121,state.PRE_FLIGHT,2222,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.8510313,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.4618849609375, -0.8044517578125, -0.3447650390625]",6199544,3.7418212890625,-0.5548484325408936,8692984,"[-0.12207031248, -0.12207031248, -0.09155273436]","[-211.5, 414.25, 253.9375]",40.4530029296875,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,138053,11,-4.871735095977783,3.3285770416259766,11.78288745880127,11.784773826599121,state.PRE_FLIGHT,2223,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.9137566,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.5001921875, -0.6512228515624999, -0.7278373046875]",6198232,4.174713134765625,0.5127933621406555,8693912,"[0.0, 0.51879882804, 0.21362304684]","[-201.375, 401.125, 232.6875]",41.54046630859375,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,138114,20,-4.874298572540283,3.333214282989502,11.791308403015137,11.784773826599121,state.PRE_FLIGHT,2224,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-58,0.0,4.911468505859375,1.800018310546875
1762635425.9613614,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.576806640625, -0.45968671875, -0.7661445312499999]",6198936,4.271453857421875,-0.28456568717956543,8693528,"[0.06103515624, 1.03759765608, 0.24414062496]","[-193.875, 444.5625, 194.5]",45.5801887512207,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,138165,11,-4.870762348175049,3.3448123931884766,11.846381187438965,11.761935234069824,state.PRE_FLIGHT,2225,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-57,0.0,4.911468505859375,1.800018310546875
1762635426.0135558,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.6151138671875, -0.6512228515624999, -0.7661445312499999]",6198616,4.421051025390625,0.29887655377388,8693368,"[0.06103515624, 0.70190429676, 0.12207031248]","[-211.6875, 399.75, 266.125]",39.15715408325195,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,138215,10,-4.866246223449707,3.3560431003570557,11.897405624389648,11.784773826599121,state.PRE_FLIGHT,2226,-44,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-57,0.0,4.911468505859375,1.800018310546875
1762635426.073275,"[0, 2, 2, 2, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 1558, 1483]","[9.5001921875, -0.6512228515624999, -0.612915625]",6199480,4.3048095703125,0.29031452536582947,8693720,"[-0.06103515624, 0.21362304684, -0.03051757812]","[-188.4375, 424.625, 185.5]",46.122249603271484,1,42.702579498291016,-77.19046783447266,-6.0,1.2200000286102295,0.6499999761581421,1.0299999713897705,138277,20,-4.865983486175537,3.3612968921661377,11.919512748718262,11.807613372802734,state.PRE_FLIGHT,2227,-43,"[0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",10,-56,0.0,4.911468505859375,1.800018310546875
